Text,Date,Cheerfullness,Negativity,Anger,Analytical,Confident,Tentative,Openness,Conscientiousness,Agreeableness,Sent. Type,Sent. Score
From Willamette Valley to Brasilia in 24 hours. Back hurts. Wine vs. Whine.,10/3/11 10:56,0,0.0396,0,0,0,0,0.006153846,-0.029230769,0.008461538,-0.812718,negative
"What happens when a work stoppage hits your bank? (Greve means ""strike"")  At least the ATMs are working in Brazil.",10/4/11 20:36,0,0,0,0.011785714,0,0,-0.04,0.0165,0.029,-0.594402,negative
"Don't have a clue what this is about, but I love MSNBC headline ""Model who killed, cooked husband seeks parole"" #cannibalsarethenextvampires",10/5/11 17:57,0,0,0.047619048,0,0,0,-0.108571429,-0.051428571,0.042380952,-0.436662,negative
Always hungry. Always foolish. RIP Steve. ï£¿,10/6/11 2:55,0,0,0,0,0.090909091,0,-0.113333333,-0.003333333,0.07,-0.633772,negative
"Woman sitting next to me at DFW, on phone: ""Yeah, I'd just put her in jail."" #backintexas",10/6/11 19:25,0,0,0,0,0,0.0132,-0.104705882,-0.007647059,0.094117647,-0.357102,negative
"Please  to help Amit superamit Gupta find a marrow donor- especially if you have South Asian friends, who are underrepresented",10/6/11 20:08,0,0,0,0,0,0,-0.042083333,-0.01375,0.03875,0,neutral
Funny...  sitting right in front of me on jet blue. Have knees prepared to stab his back the minute he slams his seat back!,10/14/11 23:09,0.0103125,0,0,0,0,0,-0.085,0.01125,0.095416667,0.152546,positive
"100K for #livestrong challenge today. 2,400' of climbs... Beautiful sunrise in Dripping Springs, TX... Here we go!",10/16/11 12:11,0.033,0,0,0,0,0,-0.102222222,0.029444444,0.127777778,0.484149,positive
50K in. #livestrong challenge volunteers rock... Thanks for coming out!,10/16/11 15:21,0.055,0,0,0.018333333,0,0,-0.003,0.014,0.085,0.551785,positive
Lance promised it was all downhill. He was bullshitting. 70K in and my legs are in revolt. #livestrong challenge.,10/16/11 16:01,0.018857143,0,0,0,0.028571429,0,-0.077894737,0.010526316,0.116315789,-0.314717,negative
6 miles to go... #livestrong challenge,10/16/11 16:53,0.066,0,0,0,0,0,-0.111666667,0.05,0.123333333,-0.0766807,negative
Finished 100K #ridefortheroses. Beautiful TX Hill Country. Hilly TX Hill Country. My legs r seriously pissed off. Thanks Lance & volunteers!,10/16/11 18:39,0.0165,0.0165,0.05,0.00825,0,0,-0.093,-0.038,0.019,0.192462,positive
"Nope.  Lisa  Gilbert  Jessica Gilbert Horned Frogs Southwest Airlines Lets take a vote, how many think Jessica will make it into the stadium on Dec 3rd?",10/18/11 20:19,0,0.025384615,0,0,0,0,-0.044090909,-0.007727273,0.026363636,0,neutral
Taking the #BPM show on the road to Germany.  Bavaria to be specific.  Dunkelweizen here we come...,10/18/11 20:22,0,0,0,0,0,0,0.017,-0.002,0.054,0,neutral
"Hey, mayor of Austin: fix the damn baggage claim situation at AUS! Wait times ARE STILL HORRENDOUS. Who is Austin's friggin' mayor anyway?",11/4/11 23:25,0,0.010645161,0.043478261,0,0,0.010645161,-0.022173913,-0.019130435,-0.014782609,-0.672199,negative
Weird to see that they finally ran Andy Rooney's obituary after all these years.,11/5/11 20:06,0,0,0,0,0,0,-0.074615385,0,0.076153846,0,neutral
Bruce (Bruce Silver  is still the Gold Standard of in-depth product analysis & communicating implications of architecture on business outcomes,11/5/11 23:17,0,0,0,0.057391304,0,0,-0.011052632,-0.017894737,0.003684211,0.760077,positive
Bruce Silver (Bruce Silver  report on IBM BPM.,11/5/11 23:18,0.02,0,0,0.02,0.03030303,0.01,-0.0964,-0.0468,0.0528,0,neutral
#stevewasright  Scott Francis awesome. flashplayer using 5gb of ram on my machine. helloooooo memory management.,11/5/11 23:24,0.012222222,0,0,0,0,0,-0.05,0.006,0.042666667,0.640288,positive
Pretty excited. Marty Stuart & His Fabulous Superlatives tonight.  Nice start to the wknd.,11/12/11 0:46,0.0264,0,0,0,0,0.0132,-0.103846154,0.004615385,0.076153846,0.694669,positive
Bruce Silver (Bruce Silver  on IBM's BPMN 2 support...,11/16/11 22:50,0.025384615,0,0,0,0,0,-0.066666667,0.01,0.062222222,0.536399,positive
"Let It Be. O'Hare 7:30am. Best road day in weeks, already...",11/22/11 13:33,0.0275,0,0,0,0,0,-0.078333333,0.0475,0.090833333,0.119709,positive
My best Friday in many months...,11/25/11 15:30,0.066,0,0,0,0,0,-0.165,0.08,0.156666667,0.540447,positive
"Tricked onto a tourist bus in Munich since hotel wasn't ready for us. Praying that, like Scrooge's spirits, these horrors end w/in one day.",11/27/11 10:23,0.04125,0,0.04,0.020625,0,0.020625,-0.0808,-0.026,0.08,-0.32979,negative
Best thing so far about Munich Christmas Market.,11/30/11 15:01,0.055,0,0,0,0,0,-0.02625,0.0375,0.06125,0.535163,positive
"nice tree! â€œPhil Gilbert, Jr.  Puppy Puzzle Pulpit 
#fb",12/1/11 7:34,0.025384615,0,0,0,0,0.025384615,-0.03,-0.011111111,0.02,0.616069,positive
"another blow to the 1 trick pony that is GOOG  Scott Francis  this carrier iq thing is crazy. ""...buy an iphone""",12/1/11 7:40,0,0.022758621,0.047619048,0.01137931,0,0,-0.005714286,-0.025238095,-0.016666667,-0.387491,negative
RIP Hubert Sumlin:,12/6/11 12:27,0,0,0,0,0,0,0,0,0,-0.72948,negative
"In NYC? A must see: Romare Bearden at Studio Museum, Schomburg and the Met:",12/10/11 17:51,0,0,0,0.015,0,0,0.006428571,-0.019285714,0.048571429,0.307796,positive
"I, too, am shocked that an American Airlines plane took off late.  Shame on you, AlecBaldwin ..",12/11/11 16:09,0,0.0275,0,0.0275,0,0,-0.125,-0.025625,0.085,-0.458746,negative
Cool,12/14/11 22:44,0,0,0,0,0,0,0,0,0,0.612318,positive
RIP Christopher Hitchens. Always curious.,12/16/11 6:57,0,0,0,0,0.076923077,0,-0.044,-0.002,0.024,-0.85598,negative
Beautiful coffee today (& yesterday) in OKC  Check it out of you ever motor west...,12/18/11 22:14,0.018333333,0,0,0.018333333,0,0,-0.114285714,0.007857143,0.108571429,0.682269,positive
"RIP Bob Brookmeyer. NYT:Jazz Musician and Educator, Dies at 81",12/20/11 13:14,0,0,0,0,0,0,-0.013636364,-0.030909091,0.056363636,-0.572599,negative
Handsome bags! Award winning HCR,12/20/11 23:00,0.126923077,0,0,0,0,0,-0.162,0.12,0.168,0.498212,positive
"Woody's Oklahoma, & the Oklahoma of my youth, was moral, not moralistic. ""Come back, Woody Guthrie, to us now...""",12/28/11 13:40,0,0,0,0.020625,0,0,-0.196842105,-0.046315789,0.062631579,0,neutral
"A Florida welcome in our hotel room... No, it's not a 72 year old New Englander:",12/30/11 21:07,0,0,0,0,0,0,-0.14625,0,0.12875,0.0952454,positive
"New Years Eve in Boca Raton.  Happy New Year, everyone.",12/31/11 20:56,0.036666667,0,0,0,0,0,-0.147,0.036,0.137,0.550994,positive
"Dylan already did it... Basement Tapes  Steve Martin The more I think about it, â€œLo and beholdâ€ù would be great in rap vernacular...",1/4/12 19:06,0,0,0,0.012222222,0,0,-0.060869565,-0.016956522,0.063043478,0.405607,positive
Di Moda PR Handsome Coffee HCR to open LA flagship soon!  via L.A. Times Food w/grt quote from,1/5/12 21:36,0.011785714,0,0,0,0,0,-0.0085,0.0135,0.021,0.606396,positive
Thank God NYT straightened this out!  Kerri Hicks  Quite possibly the best New York Times correction in history,1/6/12 3:44,0.038076923,0,0,0.012692308,0,0.025384615,-0.044444444,0.016111111,0.077222222,0.781234,positive
first HCR is on dieline and now DinnerPartyDownload ! my nerd life goals are complete...,1/7/12 16:12,0,0,0,0,0,0,-0.112857143,0.017142857,0.068571429,0.351135,positive
"Mussberger meant ""Coach Miles and the LSU lawyers kept this team together."" give credit where credit is due...",1/10/12 1:56,0,0,0,0.012692308,0,0,-0.056111111,-0.001111111,0.081666667,-0.235021,negative
"The only thing that looks worse than these offenses is ""Disney's John Carter.""",1/10/12 2:36,0,0.019411765,0,0.038823529,0,0,-0.026923077,-0.039230769,-0.004615385,-0.671908,negative
Collect detailed permanent dossier on everyone with intent of manipulating for personal advantage? Sociopath. Facebook.,1/10/12 17:51,0.024444444,0,0,0,0,0,-0.015333333,0.016666667,0.078,-0.522446,negative
"Sometimes I'm shamefully reminded that despite my hopes, Austin still resides within Texas. Neighbor's house this AM:",1/19/12 18:20,0.0264,0.0132,0,0.0132,0,0.0264,-0.155882353,-0.031176471,0.104705882,-0.368991,negative
Could you do it quickly so my wait time is reduced?  Dave Marquard  ...customer support... over live chat. I may kill myself,1/20/12 20:29,0.009705882,0.009705882,0.045454545,0,0,0.019411765,-0.220454545,-0.044545455,0.072727273,-0.0591648,negative
"""Bring me diamonds, they'll suit me fine / and I'll love you forever, and you'll be mine."" RIP Etta James",1/20/12 20:36,0.024444444,0,0,0,0.037037037,0,-0.266842105,-0.005263158,0.16,-0.0648398,negative
"Come back, Woody Guthrie. Folkies & Okies unite w/ Jimmy LaFave, Eliza Gilkyson, Slaid Cleeves.",1/29/12 1:01,0,0,0,0,0,0,0.051818182,0.008181818,0.026363636,0,neutral
Lloyd Maines at the Woody Guthrie tribute.,1/29/12 3:25,0,0,0,0,0,0,0.052857143,0.012857143,0,0.801803,positive
"Good enough coffee but obnoxious to do business with. #bluebottle Jessie Street, SF",2/15/12 19:39,0.015714286,0.015714286,0.076923077,0.015714286,0,0,-0.023846154,-0.059230769,-0.001538462,-0.811914,negative
"It's official... HCR grand opening! If you're in LA, head on over.",2/25/12 14:37,0.0165,0,0,0,0,0,-0.12,-0.005,0.131666667,0.140556,positive
"23 hours in LA... Sunset Tower ""family"" already making it a relaxing stop for meetings, then on to Oz. I love this hotel.",3/1/12 6:44,0.031935484,0,0,0,0,0.010645161,-0.124347826,0.018695652,0.129565217,0.740715,positive
G'day from Sydney... Harbor view from hotel... Just barely see the Opera House peeking in on the far left.,3/2/12 20:17,0,0,0,0,0,0,-0.017894737,-0.007368421,0.064736842,-0.132807,negative
Qantas lounge Melbourne. Snatching defeat from the jaws of victory...,3/6/12 23:33,0,0.036666667,0,0,0,0,0.033,-0.006,0.003,-0.449678,negative
"""Yeah, a local hero; he used to live here for awhile..."" RIP Leslie, even the Gray Lady took notice.",3/10/12 15:45,0.028695652,0,0,0,0,0.014347826,-0.075263158,0.001578947,0.098421053,-0.285113,negative
My man Clyde Jones proudly displayed at the American Visionary Art Museum in Baltimore.,3/27/12 15:52,0,0,0,0.011,0,0.011,-0.065,-0.01,0.095909091,0,neutral
It can be argued that all American literature was given birth at this Lego house. #huckleberryfinnlovedlegos,3/27/12 18:15,0,0.01375,0.0625,0.01375,0.041666667,0,-0.07375,-0.039375,0.044375,0.681937,positive
"Talking BPM at the Connecticut Science Museum. No, that's not me on the left.",3/28/12 17:24,0,0,0,0,0,0,-0.070714286,-0.032142857,0.049285714,-0.684142,negative
A very good business rule.,3/28/12 17:26,0.036666667,0,0,0,0.111111111,0,-0.014,-0.002,0.036,0.635869,positive
Scott Francis  Visual thinking and BPM: Perfection isnâ€™t the point â€“ communication is.  #BPM #modeling,3/28/12 17:31,0.015,0,0,0.015,0,0,-0.053571429,-0.010714286,0.041428571,0.523294,positive
"Rebel. The good kind.   Steve Martin Earl Scruggs, the most important banjo player who ever lived, has passed on.",3/29/12 0:21,0.021290323,0.010645161,0.052631579,0,0,0.010645161,-0.078421053,-0.011578947,0.049473684,0.453882,positive
Steve Martin Earl Scruggs was a hero. He opposed the Vietnam war & it cost him everything. He was a patriot AND a damn fine banjo player,3/29/12 0:30,0.017368421,0.008684211,0.038461538,0,0,0,-0.088461538,0.000384615,0.069230769,0.574591,positive
Good stuff. Wonder if Tim Berners-Lee's Linked Data is involved  Paul Allen + others ... fund cool Wikipedia project,3/31/12 18:54,0.0132,0,0,0.0132,0,0.0132,-0.050588235,-0.026470588,0.011764706,0.497935,positive
Paul Allen I'd like to connect to discuss the wikipedia project,3/31/12 19:45,0.044,0,0,0,0,0.022,-0.110909091,-0.023636364,0.068181818,-0.238091,negative
IBM Process Center is the most interesting concept in #BPM in past 5 yrs. Now it's in the cloud.  Thanks BP-3!,4/6/12 16:56,0.02,0,0,0,0,0,-0.024285714,0.017142857,0.06952381,0.674548,positive
Good sized ride at Mellow Johnny's today.  Come on sunshine!,4/7/12 13:35,0.018333333,0,0,0,0,0,-0.073,0.018,0.057,0.722928,positive
Last of the Bluebonnets... Decker Lake.,4/8/12 14:57,0,0,0,0,0,0,0.025,0.03,0.02,-0.514747,negative
A new approach to BPM on mobile devices? #bwlive IBMbpm IBMimpact  via,4/10/12 16:53,0,0,0,0,0,0,-0.013333333,0.0225,0.044166667,0.473288,positive
"Full service mini-mart in Elroy, Texas.  Saturday ride w Mellow Johnny's.",4/14/12 15:00,0,0,0,0,0,0,0.005454545,0.008181818,0.027272727,0.608979,positive
"TitanicVoyage um, RealTime. ""You keep using that word. I do not think it means what you think it means.""",4/15/12 2:08,0,0,0,0.020625,0,0,-0.196842105,-0.046315789,0.062631579,0.23979,positive
Hell yeah!,4/18/12 19:44,0,0.055,0,0,0,0,-0.115,-0.205,-0.18,-0.543543,negative
Damnit.,4/20/12 6:02,0,0.066,1,0,0,0,-0.12,-0.51,-0.59,-0.785711,negative
Seems like half the JetBlue flight home to Austin is the Gilbert wedding group... Note to US Economy: you're welcome.,4/22/12 23:43,0.035357143,0,0,0,0,0.023571429,-0.159,-0.0135,0.1125,0.0881121,positive
Surveying seat possibilities at Austin's F1 Circuit of the Americas... Turn 1 it is!,4/25/12 20:48,0,0,0,0,0,0.018333333,-0.005,-0.000714286,0.015714286,0.353369,positive
"Shout out to our friends at BP-3... happy 5 yr anniversary.  New web site, new products...",4/27/12 21:07,0.0275,0,0,0.01375,0,0,-0.08875,0.00125,0.1075,0.683581,positive
"This plane don't carry no gamblers... Well, maybe a few. Leaving AUS, headed to LAS. IBMimpact",4/28/12 22:33,0,0,0,0,0,0,-0.02,-0.021875,0.02,-0.111307,negative
I'm demoing new BPM & ODM live w/ Baxter Tuesday... How could it not be fun?  Wesley Chung Have fun at Impact Brandon Baxter IBMimpact,4/28/12 22:38,0.025384615,0,0,0,0,0,-0.119166667,-0.019166667,0.047083333,0.207067,positive
The calm before the storm... In the Venetian stadium rehearsing. IBMimpact,4/29/12 17:36,0.014347826,0,0,0,0,0,0.050909091,0.032727273,0.043636364,0.297896,positive
Pre event hijinx jeoff wilks Brandon Baxter adam cotner & Kramer Reeves promise demo will be ready Tuesday! IBMimpact,4/29/12 20:39,0.025384615,0,0,0,0,0,-0.027222222,0.013888889,0.025,0.605354,positive
Preaching to the choir. adam cotner showing Steve Mills IBM BPM v8. Turbo-charged collaboration!  IBMimpact,4/30/12 1:34,0,0,0,0,0,0,0.006,-0.008,0.021333333,0.818608,positive
Here's one for you: why on Earth did someone schedule a 6:30am meeting with me? IBMimpact begins...,4/30/12 13:32,0,0,0,0.012692308,0,0.012692308,-0.121666667,-0.003333333,0.123333333,-0.356967,negative
"Download the new #BPM mobile app for free by searching ""IBM BPM"" the App Store! IBMimpact #mobile",4/30/12 16:35,0,0,0,0,0,0,0.011764706,0.025294118,0.042352941,0.700958,positive
Just announced IBM Champions for 2012. Congratulations to Scott Francis ! What an honor. IBMimpact,4/30/12 17:24,0.011,0,0,0,0,0.011,0.007142857,0.011428571,0.020714286,0.480704,positive
And congratulations also to James Taylor Another of our IBM champions. IBMimpact,4/30/12 17:26,0,0,0,0,0,0,-0.018333333,0.011666667,0.084166667,0.77271,positive
Backstage at IBMimpact. Makeup time!,5/1/12 14:12,0,0,0,0.019411765,0,0,-0.075384615,-0.002307692,0.046153846,0,neutral
"""If the audience is going to see the back of your head too, it's gonna cost extra."" - Ann, makeup consultant. IBMimpact",5/1/12 14:27,0,0,0,0.01,0,0,-0.068095238,-0.012857143,0.057142857,0.543162,positive
Prepping for his star turn adam cotner IBMimpact,5/1/12 15:09,0,0,0,0.019411765,0,0,-0.075384615,-0.002307692,0.046153846,0,neutral
Please wrap up! My iPad pic of IBMimpact audience.,5/4/12 3:31,0,0,0,0,0,0,-0.053333333,0.01,0.051111111,0.172799,positive
We systematically overestimate the value of access to information & underestimate the value of access to each other - Shirky,5/5/12 5:07,0.03,0,0,0,0,0,-0.013333333,0.01,0.056111111,0.380931,positive
#NBCFAIL Having bone-in ribeye and 16yr old Lagavulin in memoriam. I WON'T BE BUYING MY NEXT COUCH FROM YOU!,5/12/12 19:22,0,0,0,0,0,0,-0.096315789,0.000526316,0.075789474,-0.547924,negative
"Tonight, a Ron Swanson Memorial Dinner (the makings of a Meat Tornado). #ronswansonmemorialdinner #NBCFAIL",5/13/12 23:57,0,0,0,0,0,0,0.022142857,0.025714286,0.015,-0.560093,negative
Pretty salty video: The Apple Sisters take on HCR,5/16/12 19:19,0,0,0,0,0,0.025384615,-0.093333333,-0.003333333,0.097777778,-0.567562,negative
"How cool is it to see your products helping people? ""Introducing BPM into healthcare is going to change the world...""",5/16/12 20:13,0,0,0,0.023571429,0,0,-0.0735,-0.0235,0.0555,0.674766,positive
"Startling exposÃ©! Neil Ward-Dutton (Neil Ward-Dutton  reveals impact of IBM BPM on... well... read for yourself, right here -->",5/17/12 15:56,0,0.025384615,0,0.012692308,0,0,-0.042777778,-0.022777778,0.052222222,0.765827,positive
HCR  The Apple Sisters We're gonna hit 10K views on HCR today!,5/22/12 13:47,0,0,0,0,0,0,-0.149166667,0.014166667,0.120833333,0.284855,positive
"If you have a heart and a dollar, support this company.",5/25/12 17:54,0.022,0,0,0,0,0,-0.064545455,-0.005454545,0.090909091,0.633817,positive
"Classic British press take on Dylan's MoF: from Guardian UK: ""Renowned singer-songwriter and Victoria's Secret spokesman Bob Dylan...""",5/29/12 21:21,0,0,0,0.015,0,0.015,-0.055555556,-0.011666667,0.052777778,0.443727,positive
"Rest In Peace Doc.  Rest, in peace.",5/30/12 2:35,0.055,0,0,0.018333333,0,0,-0.003,0.014,0.085,0,neutral
"Sunday stroll in Warsaw, pondering IBM BPM v8: Visibility, governance, collaboration. A vision to strive for.",6/3/12 18:16,0,0,0,0.01375,0,0,0.025,-0.001875,0.024375,0.635528,positive
"200+ at great Moscow event. Key learning: ""BPM"" in Cyrillic is pronounced ""BPM"" (apparently English has patent on TLAs)",6/7/12 8:05,0,0,0,0.012222222,0,0,-0.006842105,-0.001052632,0.029473684,0.337586,positive
What The Florida?!,6/16/12 18:57,0,0,0,0.020625,0,0,-0.023333333,0.005833333,0.0475,0,neutral
Beating the Austin heat by joining JT in Boston!  James Taylor  IBM launches Decision Management IBMbas12  #decisionmgt,6/19/12 17:12,0,0,0,0,0,0,0.038235294,0.005294118,0.010588235,0.413381,positive
Don't shoot the guitar player: must've been a rough gig at Boston's Playboy Club,6/20/12 14:03,0,0,0,0,0,0,-0.003571429,-0.007142857,0.023571429,-0.584124,negative
Pierre Haren and I discuss ILOG's 25th birthday! Put on your party hat and read on:,6/22/12 23:01,0.01375,0,0,0,0,0,-0.134375,-0.015625,0.1325,0.42393,positive
